BTC_USD,ETH_USD,DASH_USD,NMC_USD,LTC_USD,PPC_USD,XRP_USD,VTC_USD,SP500,DGS1MO
-2.188087564,14.75397437,3.185517028,-2.902991968,-2.008769414,-4.182492037,-1.776918584,-11.06226466,0.454357724,0.29
0.533138942,-5.797117143,-1.212401364,-1.885541023,-0.154886003,-3.641178508,-0.908440962,4.709459465,-0.301599626,0.28
-0.354242191,-14.32498209,-3.028216673,-0.817976153,-1.544590539,-2.280049855,-4.051518241,-5.564059486,0.032275467,0.24
0.393220384,7.882360691,3.253829509,-1.944329715,-0.362098311,7.10379004,-0.48466691,-2.796074554,-0.119932852,0.25
0.104321103,-1.000922342,1.670214274,0.403279566,0.299108552,-4.972988885,0.0837278,-0.765032565,0.160492951,0.19
0.298322022,-0.382248364,1.604198509,1.27160331,2.727260985,-3.166493277,2.267376307,-0.537897238,0.162996219,0.19
-8.034316339,-15.64511459,4.514192058,-5.948048137,-5.391648373,-3.896931858,-3.412170865,0.498362514,-0.127058971,0.2
-10.20301034,-21.92667938,-7.753659125,-9.60124377,-5.968451055,-7.595901865,-3.725849816,-15.38964951,-0.638191391,0.28
3.392247382,15.82462111,1.88055699,1.026879727,2.164834707,0.188930785,-0.776289514,8.856678918,0.312903825,0.26
2.085269066,7.02271856,2.11731612,0.200048397,0.782579153,-0.554540347,2.966539199,5.983497583,0.021256735,0.24
-0.562887384,-1.068829385,1.997242941,1.06154817,-0.519162903,5.321616308,10.30021522,-4.412897893,0.85666436,0.23
2.746253865,2.88688608,6.529456356,0.314704907,1.502983385,4.98132854,-6.736552201,9.011573507,-0.090747435,0.27
-0.551891261,8.510131921,-0.736866427,-0.275346059,-0.68282005,-5.688025691,2.23143143,-6.952191893,0.038967321,0.27
0.729215398,-0.829117769,1.274949225,2.031393309,-0.997844812,0.855231552,0.501740999,-0.876152187,-0.286879705,0.27
-0.505076266,-3.795858732,6.01008511,-0.959956522,0.529169429,-1.188392541,-0.080760255,1.908858669,0.472339274,0.27
-0.265318751,0.746505349,12.76712827,-1.567434322,-0.880899405,0.328452119,-1.072135653,-1.891256033,-0.079636787,0.27
-3.519422487,-4.87205144,5.469237014,-6.322444402,-3.630986021,-3.008476794,-1.282063299,-1.358282836,0.278908324,0.26
1.782037655,-0.703998916,-3.281415991,-0.851030696,1.681031315,2.604205795,1.559326173,1.146890222,-0.549414197,0.27
-0.734023893,-3.534911376,-2.533909143,-0.555808154,-1.057883649,-0.160717394,-0.506164886,-3.837571783,0.18668146,0.27
0.192062298,0.030682306,9.961689161,-0.832608169,0.213137531,0.48803169,0.212572493,-1.551188205,0.219717934,0.27
0.228186368,-0.068817746,-0.571546534,2.035261745,-0.084037544,-1.026858062,-0.049019782,1.825668492,-0.14413543,0.27
1.913883015,3.404140443,3.046160436,-4.932735244,1.464491221,-0.886945502,-1.963917291,0.149120477,-0.056337901,0.24
-0.570520103,-0.815304257,-5.724913793,-2.313146481,7.211096878,-1.409161984,0.316164866,0.841867344,0.194986262,0.28
-0.555687158,0.048948708,-1.069162621,1.593758098,-1.944118618,1.538365205,0.546766644,-3.858034938,-0.525407298,0.28
-0.418159452,2.870682945,-7.53777775,4.441389928,-1.383837007,5.506254079,0.445140837,1.724521038,-0.136617385,0.28
0.326593529,-0.547397501,3.422019277,-2.079541926,0.63735607,-2.788321535,-0.809322135,-0.089370692,-0.158009573,0.28
-0.961041924,-2.797407959,-8.650705679,0.733357289,-1.762788629,3.263191271,1.661087006,-2.238740543,0.521450018,0.25
0.589784038,2.206935407,0.71207985,2.275356938,1.177760877,-2.904971777,-1.727444516,-2.40298882,-0.195569901,0.23
-0.352307379,3.873631324,1.01876108,-0.374316345,-0.174174358,0.593107596,-0.232590918,9.853191191,-0.237861476,0.26
-0.552201346,2.725441725,-3.745084382,-3.630580686,0.906230854,-1.000455864,-0.466826674,0.114080322,-0.004145736,0.27
0.563496209,0.979771052,-0.833929964,-0.01456803,-0.194345061,-1.902106407,-0.234233115,6.671781408,0.419230004,0.25
5.88699176,-3.562244275,-3.913968216,-0.406069502,3.791432314,-5.627957603,-0.976273999,-5.984210619,0.297724234,0.24
0.670712614,-1.215318679,3.279724856,3.800010425,-0.062445651,-0.116973797,-0.338863195,3.424801511,-0.014636467,0.25
1.897446284,-1.764721123,3.541450517,-1.709517437,0.463918565,-5.600082213,0.169571188,16.97244508,-0.222555078,0.26
-0.553158577,2.669005236,-4.144978883,2.653491264,-0.461149981,1.372840645,-0.560693896,1.534286222,-2.482774756,0.24
-2.374897491,2.04623577,8.885664325,4.992202667,-3.767843377,-0.917288538,0.475944245,-1.108999568,1.457039668,0.24
0.163952395,0.209979519,5.871211866,-1.820784037,-0.038715068,-0.256131884,-0.186707189,16.50007866,-1.494173937,0.25
0.236570901,0.037743934,-2.271717073,-1.117258713,0.273061671,-3.304431143,1.266158081,-7.229814953,-0.058784941,0.24
-0.579551391,0.115679019,-3.967248054,0.398882073,-0.529563164,0.622919143,33.13786041,-15.9533852,1.005852109,0.2
-0.02998149,5.053990197,-4.146520341,-0.198588727,-0.150428777,4.868269642,-10.89398941,0.339706148,-0.377938216,0.2
0.370657761,4.920041359,-1.561905055,-2.36847957,0.653895483,-3.294385073,-8.226109657,-2.035248895,-0.00186991,0.16
-0.150299612,8.994698721,-1.134145716,4.917059451,0.28436633,-0.565760621,-1.070153963,-3.567470838,0.02991437,0.17
-1.852128609,-4.694674771,1.087328555,-0.730633064,-0.044261014,-0.227323234,0.646393737,-1.046937248,1.085795072,0.12
-0.142614353,-3.856702428,0.097950322,-3.929313217,-1.913846416,-2.913690402,0.204799755,-4.065754448,0.647883749,0.1
1.091460808,0.629826356,0.00173511,1.232782085,1.196246182,0.757505234,5.238140572,-1.82284638,-0.575329729,0.09
0.859054617,-3.886639849,-1.164224452,-0.755878925,1.194803088,0.189052298,9.919813169,1.724934459,-0.862492269,0.12
-0.309175041,2.123421032,2.00968018,-0.599734485,-0.168590947,-0.738714032,3.285865109,-1.253345697,0.642357232,0.16
-0.237508635,1.338507447,-0.420970496,-0.161217373,-0.380504086,-0.531620949,9.487928892,-1.292214945,0.528249099,0.14
0.159443038,-1.528792712,3.565073435,-1.700135259,0.208243418,2.093630835,-1.492062207,6.4053878,-0.936501928,0.12
0.665116677,1.151426644,0.692720977,0.399195296,-0.104328164,-1.253003232,-0.946813197,-0.375017049,0.79363291,0.2
0.392515946,1.706368115,-1.711027163,0.722372971,-0.094534542,-0.91242943,-8.764982391,-4.122194697,-0.326599158,0.25
-0.31562781,-1.312429712,1.383928498,0.035127188,-0.390028517,0.370303384,-2.960947995,-0.028168467,-0.496789984,0.28
0.377358524,-1.834151152,-0.199267497,-0.241133158,0.524386721,0.157439846,-5.469709374,1.673669175,0.428749073,0.26
0.083230761,-1.401338524,0.190969312,-1.313633817,0.088686841,-0.345056647,-0.71539984,-0.834733134,0.048142577,0.26
0.666588227,-1.467027308,-1.517862211,-1.893903102,0.408621114,-1.362565228,-0.067752632,0.535032925,-0.325877387,0.26
3.807673962,-7.212115831,-1.249178539,-2.031476803,-1.197103104,-2.904589073,10.99048431,4.113543629,-0.792924277,0.27
-0.764137795,1.246267646,-2.52605627,-3.302641795,-1.526658405,0.374778084,-3.522574029,1.08496218,0.114595502,0.26
0.093323556,0.246898265,0.049841182,2.457397809,3.863710806,0.701906558,0.414281589,-0.603375038,-0.310413126,0.26
0.562494628,-0.207523549,0.765461233,-0.334814357,-0.229877778,-0.526318446,9.380573946,-1.586547025,0.020161621,0.26
-0.185218001,0.557989663,-8.226166999,-4.946474956,0.329917179,-2.314161736,-8.781017244,-4.185518913,-0.304262727,0.24
-0.193081261,4.746046139,-3.903987541,-3.062709069,-1.829713335,-1.278976539,3.907696743,1.570791638,0.614145996,0.26
-1.173071316,-4.599547426,0.795029722,0.587818319,-0.927302972,-0.930256315,3.263533763,-2.756040375,0.218959958,0.25
0.05342972,0.633457633,1.975121871,-0.914126682,-0.66305353,1.909416632,5.249808964,-2.904444231,-0.137669396,0.25
0.311946395,0.629470192,2.610130037,0.050507508,0.697743534,-1.191680505,-0.695331377,2.590936492,-0.008406305,0.25
3.254315244,-1.709754217,-8.932266317,2.68533585,1.652302033,1.087562746,0.397925509,4.282951231,0.473851728,0.23
0.583679438,-4.747932907,-4.615460508,-1.865623976,0.914676254,-0.791226997,-1.938130623,1.83188702,-0.380488014,0.22
3.101697408,1.02851107,-0.726137416,-0.751367049,1.42105894,-0.656877092,-0.631847134,2.655019977,-0.174193698,0.25
1.464807053,-0.280483141,3.858900118,-0.498473971,1.533775129,0.608432424,-4.089278176,-2.542307489,-0.299124617,0.19
0.194201463,-3.671903272,-6.826724406,-2.924427604,-1.207811813,-1.591119162,-4.066962252,-3.952865182,-0.311308049,0.18
1.628224776,-0.7870219,1.459882076,-6.501128259,0.520631907,-8.08130129,0.648753167,-10.19003036,-0.012227929,0.2
4.02930514,-2.132935884,-1.824887608,-1.84471673,2.335332703,-1.659017061,-1.153531645,-4.234740461,-0.681005117,0.24
1.500882865,-0.125474268,-1.096366665,-1.04376182,0.394736535,2.316077615,1.470254199,-3.296388859,-0.65468704,0.24
-7.296402148,0.449112984,1.982152351,6.462730068,-6.10721961,-2.817643371,-2.47503745,2.600965998,-0.443319887,0.24
2.08853165,2.646824354,0.10513772,-0.224427928,0.453734782,-2.665613206,1.681336504,-3.11531126,-0.166752957,0.25
-0.014790447,-2.574633933,8.336923515,6.182564217,-1.037097481,0.980569358,-0.602518564,6.748708983,2.198015778,0.28
0.950770195,0.230106942,-1.582196193,-4.870488377,0.101281572,0.143634103,1.201428573,-2.638655315,0.376486017,0.28
1.873586418,-1.658543343,-0.652743845,-5.095786497,0.566987937,-2.481028372,-1.559746785,-3.966173957,1.101614275,0.3
-1.075764612,-1.237036709,-0.285262963,-1.415631546,-1.050101351,0.375214838,0.70305239,-0.066893742,0.194885924,0.3
-1.480152825,-5.44783743,0.074416947,-1.786976345,1.348778538,7.439371371,-0.468151962,-1.150908774,-0.151442425,0.32
0.931509784,2.487442227,-0.431342271,1.356813661,0.448407233,0.599223578,-2.716232202,5.28033959,0.745298173,0.3
4.476444393,-1.562419786,-1.951262509,-1.382154026,3.182099346,-2.394945734,-0.496090386,-4.79076496,-0.158353887,0.32
-0.4337554,-0.677496663,-4.630147061,-0.132590041,-1.916253266,-2.888204915,-1.477317826,-5.053131379,0.466538886,0.3
1.421476731,-5.29235697,-0.770828155,1.324674659,0.458721852,2.732375143,0.657856683,1.693171032,-0.238955303,0.28
-1.655090502,1.515032872,-4.271036172,-5.332716425,-0.415874593,-5.645678485,-2.763473793,-4.386137387,0.743368841,0.28
1.623414138,2.918283869,0.524038282,1.577120761,0.061578909,4.794280371,-1.760046457,-4.08568727,0.21630866,0.34
-0.902847999,-0.628878345,-1.319740092,-1.365548318,-0.558647322,4.086048083,-5.147736237,1.3817757,0.080768485,0.35
-0.396302787,-4.589580754,6.649347854,-1.653030923,-0.252523613,-0.807393234,-2.277546666,-5.179724197,0.39066882,0.34
-0.790007321,-7.475589934,-1.46486421,-4.179966029,-0.791802398,-4.540549244,1.524111138,-9.667364034,-0.526833183,0.32
-0.028405867,-6.519879368,-1.667269684,-3.993278014,-0.257503964,-4.660305141,-3.307523392,-1.388972292,0.133442891,0.34
1.361934136,4.933921784,1.008651828,-0.553585944,0.495342417,0.580524545,-0.844257921,1.254414887,-0.265699707,0.38
1.475336742,-1.584998116,-1.825440743,-6.141279111,0.391908141,-0.800348528,-0.312855268,-2.524765452,-0.352173197,0.32
2.758985869,-8.548509418,-1.022029472,-6.902677685,0.951184252,-3.711497001,-0.628648304,-4.510191476,0.039698565,0.34
-2.504804481,-12.88743519,-1.083123039,8.653191758,-11.19183924,2.988327922,-3.452303394,-1.488254735,0.580442237,0.34
0.72544802,14.28192263,2.698130735,2.739028862,0.193374546,1.680163733,3.377203049,4.603396887,0.340507558,0.35
0.510067954,6.310245933,-1.285028264,-0.281529826,2.252538964,-1.824664864,2.902612049,13.26388907,1.307730635,0.38
0.348028865,-1.817658399,0.765776439,-0.082154153,2.056983992,0.61080331,3.527753512,4.31264676,0.215708467,0.39
0.257062028,2.584614562,0.948704343,-1.515426075,0.010295567,1.139927916,0.53401321,-7.995428558,0.592137948,0.41
0.93928929,0.89816137,2.94418614,2.843571482,-0.793337587,-1.681410609,-5.133020035,0.205006363,-0.113805202,0.42
0.060110504,-1.172750124,3.157530549,0.708823771,-0.329018782,2.473104359,-1.038123938,4.112671572,0.651847879,0.47
0.118433542,-1.889062914,-2.489349709,-3.361243896,-0.845140425,-0.080000587,-0.044729592,9.273745472,-0.815032136,0.49
-0.435121583,-5.429046271,1.47308498,-5.197724423,0.135559708,-5.200165093,-0.64337911,10.84762796,0.387570774,0.48
0.872557239,0.379173818,6.239473801,-4.033604561,0.10230831,-1.713739811,0.717919632,6.905073681,-0.175217407,0.46
0.989727026,-2.766140296,4.200036349,1.289588269,0.944760419,-4.708941946,-2.48975662,-16.57022629,0.197319004,0.45
1.024361203,0.211973962,-0.986566033,-2.729907127,-0.04260079,-1.053250808,-0.689916795,-1.627734492,0.363092105,0.48
4.086418376,3.266670491,-4.03346456,2.677055868,-0.208081888,2.115243164,-0.849756919,0.244418321,-0.246035125,0.46
3.562726507,-4.251127992,-0.242819289,3.546159662,1.581265693,2.096123132,-1.280469719,3.506286766,-0.186472412,0.42
6.43303312,-5.6804054,-2.41513582,30.99519601,22.65282517,10.75191252,-1.217500844,1.257272354,0.1250898,0.42
1.208951553,0.065148259,1.914269788,-7.420873151,-4.075868308,-4.90279013,-1.393694406,14.29685102,0.224591781,0.5
4.476426664,4.756073642,3.36469791,0.876342614,2.255443191,-0.715260313,-0.420300199,-4.695536022,-0.839165764,0.48
-0.248690885,9.676443384,7.39859729,5.056447997,-0.347768286,1.456557485,2.685152186,1.769194564,-0.02933868,0.39
-1.267274057,-1.510352072,2.389278961,-1.825013769,-3.688321168,1.099032605,1.331576782,7.27781151,-0.464786525,0.44
8.243945514,17.54839253,14.01778255,5.794801846,5.228814689,6.671058747,-0.624414114,6.884708602,0.845076705,0.52
10.09603452,14.57847431,25.68115287,10.10500347,4.473458674,9.467705734,2.840573796,1.12065865,0.570599837,0.49
-13.05752504,-9.280345789,-13.91128585,-12.87350346,-11.95498989,-11.19378608,-5.78033014,-11.71211188,-0.07709676,0.51
-11.62092412,0.002920204,-17.81184412,-9.657731532,-10.59269888,-4.608784755,1.821717655,-10.48955635,0.351079776,0.5
0.06947414,0.689010811,0.499070361,1.237394776,10.8077192,-1.595930918,-2.371521642,-2.771822375,-0.355487101,0.5
0.535874729,2.146169448,3.198259424,-0.078138166,6.513817578,5.305625687,8.25964195,4.771724876,0,0.51
-15.44766491,-8.2132763,-9.970331056,-8.887082445,-17.69698527,-2.322558054,-4.379365223,-10.85712322,0.28255693,0.51
3.422186502,1.466590314,7.860199699,2.899233984,2.97117988,3.283752301,0.186997495,2.396385881,-0.214705654,0.52
2.351509735,-0.935578621,2.975381487,2.629861713,-1.831804542,-1.473972952,2.657813054,-0.416472764,0.184815281,0.52
9.702495851,5.310195024,12.34592406,7.956350685,1.230675988,17.62688048,3.045923078,6.752820038,-0.297191432,0.52
-2.376187852,-0.725767609,-1.305426963,-4.54774678,-2.593603637,-5.12670862,-1.347270259,3.282574023,0.176220039,0.48
1.395002743,1.642696444,7.622810507,3.823166356,0.582167346,0.736064882,4.730561252,6.710472355,-0.361585902,0.47
-0.451146111,1.937412256,-0.123938007,0.205729405,0.758655457,-1.09548202,-5.238635553,-1.079612557,0.336053238,0.46
2.862032224,2.055956573,0.203627819,-2.598642325,-1.40441385,-2.7348409,0.329048574,-0.942959377,-0.269370229,0.46
-3.123706282,-1.755487246,-7.519224349,-5.793720674,-1.303117832,-6.495356867,-2.372250423,-6.619259106,0.654308899,0.5
0.987059327,-0.584818162,2.940739135,2.158804101,-1.908428831,-0.159166184,-0.413698174,1.416145974,0.799403179,0.48
1.7639685,0.17580214,3.600062608,-0.6775705,3.173996906,3.777379518,2.681372202,-1.918684099,-0.073557418,0.49
0.235558708,-0.490380547,1.975396389,-0.375826653,0.560713894,3.202092085,-4.197487466,14.57388147,-0.086684372,0.49
0.068692796,0.321200363,3.951551562,1.848039659,4.1993481,6.557045531,-0.53142136,23.35797316,-0.602765622,0.49
5.292264279,1.467717696,0.662554408,4.372391385,1.417085297,-1.386868768,-1.055540505,-7.092030634,-0.089039585,0.5
1.90061328,0.042867261,-0.211211366,2.497443468,-0.081192446,-0.107936252,3.516775303,7.688582814,0.029834899,0.5
2.276859226,0.828641936,1.709250574,5.273628235,0.24361328,4.638338022,-1.091560405,16.08404573,0.057012544,0.5
1.774054216,2.672493997,7.162420161,-0.851335582,-0.066354605,-1.740315275,0.077258834,1.285029445,0.723857368,0.49
0.796885352,2.443249062,-2.30016934,4.081065423,-0.948744382,2.421683241,-0.371398087,-16.74089863,-0.211765708,0.48
2.210135321,1.09935114,0.078237298,0.40762238,-0.090054526,1.354146267,-0.668900269,-4.087960359,0.022679495,0.51
0.161923833,-0.733010671,1.219805315,-1.473433765,-0.426612115,0.075422303,0.482679063,19.48544946,0.069315026,0.52
-6.679373712,-3.552820489,-4.485794063,-7.661415355,-5.744021697,-8.57333848,-0.999072008,-8.78336139,0.573597891,0.51
-0.575777714,2.211547989,0.529794497,2.819498578,-0.56442896,2.141652413,-1.342513206,-0.451417075,0.355971544,0.51
0.198858412,-0.083379471,1.210198295,-2.581337705,-1.582933155,-0.952340033,-0.606067075,-19.80504245,0.523217575,0.5
1.394169999,14.47859923,7.282809113,0.328114575,1.413090112,-1.227391703,0.431000322,2.551046634,0.399929377,0.51
0.291247625,-0.813268153,7.840550189,-2.554100721,1.015296287,0.848732793,-2.108727392,0.548397749,0.497992209,0.53
1.961807035,-0.123917039,-0.581376422,3.850525103,-0.591621832,2.42838691,-1.971478048,8.271729378,-0.086447912,0.51
1.810385848,-1.77641713,2.451082894,-0.63966186,1.143482155,-0.101748699,-1.538238595,0.450773387,0.167717423,0.5
6.394939783,-0.063922208,6.033256086,9.991323603,-1.236744609,6.386612842,-1.750696885,-8.082430066,0.602986218,0.49
0.191683155,-0.543768677,4.040018379,0.155039391,0.578244835,-0.102603527,0.478956566,-5.895668889,-0.108286462,0.47
4.31560656,4.041905053,13.1142826,4.451676833,0.986654928,7.0623784,0.59549362,-0.247341827,0.041890311,0.39
0.594778965,-0.383376924,3.815434649,-1.858475824,0.098050367,-4.063599489,-3.346295029,-3.051369828,0.149223789,0.4
0.534483198,16.38819037,7.264114905,-4.661015247,-1.149894695,-1.761388371,-1.626910675,11.01178012,0.101750239,0.44
0,2.695774993,14.29640901,-3.5834206,-0.838434647,-1.61699241,-1.310029032,0.81615855,-0.258166067,0.4
3.540895277,9.247733165,26.89430214,-0.504968008,0.737398334,6.118239331,-2.339280243,-5.690404984,1.358118194,0.46
2.30532905,9.245187245,-0.230171188,22.30690895,3.245865688,13.78217326,10.23790033,-1.7842081,-0.587710048,0.52
1.898709492,2.228252806,11.00051422,-5.470489171,-0.086936377,-1.122130052,5.646265948,5.710606762,0.05036684,0.56
-0.169559446,0.751064762,-1.87196351,29.79808373,0.014793576,27.76006544,-4.550644577,-8.068026988,-0.328259826,0.56
-3.949440493,-3.726178329,-1.764206843,-13.54345966,-2.58109593,-12.40964754,7.580470911,0.786823461,-0.291755588,0.55
-6.198638601,-12.60702162,-7.630963137,-8.105447445,-1.197253716,-8.199447386,-0.383347211,-5.322686839,-0.228686506,0.54
3.292164322,6.41619358,18.74955492,-0.6806863,1.639554691,-1.844469876,-0.169137441,2.826780052,0.079951779,0.5
-6.228779461,8.51270287,-1.248751564,-2.281530179,-2.272643907,-0.803287856,-4.259975543,-9.501846656,0.32633481,0.6
9.817817262,39.13811298,39.19006646,95.39902757,10.57111271,39.27867654,2.505678263,14.52119003,0.036661912,0.69
0.653741601,0.215558218,16.77434178,0.945885693,-2.804792579,1.649064307,-0.062666938,3.994898478,-0.338474068,0.77
0.772011129,20.16299529,7.473154477,2.197029473,2.57266416,23.00272694,-1.055540505,20.03930708,0.833985439,0.71
-5.072016609,27.91866939,-5.710816476,-0.060137256,1.815489722,-4.391780162,1.259060989,-7.283791108,-0.16279815,0.68
-7.659209371,1.035065523,9.883197573,-15.33263896,-4.390376299,-5.827895662,-4.445172947,-6.074727033,-0.131522847,0.71
-4.2708607,-7.624765041,0.91750615,-10.13119575,-0.538797628,-4.848488778,13.14240093,5.645038025,-0.201190374,0.7
6.100012273,-0.566479993,-4.785580289,1.212448884,-0.599062362,-2.084581284,-0.950735643,0.470208496,-1.248561527,0.76
-6.583995192,-1.878702407,6.230309095,-8.943936864,-1.830726116,-14.93961154,5.518637621,5.379562084,0.188813197,0.74
-1.010680378,3.107183666,-0.076872144,-0.538889054,1.099989371,4.539585517,37.11431283,0.915176095,-0.106083629,0.73
-10.23811583,19.54644688,-4.194015364,-13.52921904,2.577774774,-4.387709975,-0.606632709,-1.299832868,-0.084436053,0.73
10.92706421,-6.69793987,-12.70986973,8.080926713,-0.212761723,-0.386901787,-9.163759703,29.75320198,-0.102015345,0.73
0.131873655,2.206338099,2.571238923,6.617656102,1.953661388,5.663903681,-0.868609593,-7.461566894,0.722531738,0.75
-0.6880373,4.526619816,-4.052203383,-0.603093327,0.724566869,2.579760679,5.986998765,24.12512728,0.108481482,0.76
-1.310502382,-1.747472454,-5.845186357,15.38482389,51.14173742,11.95832441,27.33234482,1.38162486,0.293073654,0.75
4.324336979,-4.242485314,-6.082087856,-2.742924228,-4.596019136,-1.916708325,45.32647998,-3.924483656,-0.22575568,0.74
6.503466209,-12.0511735,-19.29612843,3.994546772,19.10463245,15.14335727,45.79816195,-2.149767165,-0.164352497,0.73
-0.927523564,0.641586539,11.17477763,0.735127725,2.674747787,-5.083383853,12.59359307,-3.770795609,0.055944057,0.77
-0.750212381,1.472248774,7.399069748,12.06302539,29.14316389,9.043351647,-5.23688304,-0.379592057,-0.30595533,0.77
5.019560806,-4.658079544,-11.1450213,-5.135154941,-7.896082462,-2.409725946,-8.446723268,-4.592311002,0.192763368,0.78
-0.489921144,-2.528094518,-0.509362465,-3.554379311,-8.976400313,-3.721723293,10.60644293,-6.75905782,-0.082749319,0.77
0.86547499,2.973655919,-7.647947596,12.72296628,-4.9715543,21.04311225,-7.790208674,98.10125911,0.068750401,0.77
1.494924023,-0.064484351,-1.285077964,-3.578574963,-0.711386663,-5.906349534,-1.94145508,-38.03122299,-0.143495803,0.74
-0.385803523,6.424230505,11.63533874,3.422062971,19.73617122,1.940671803,4.114244566,-2.805028888,-0.376699582,0.77
-2.624163871,8.153374855,6.505119173,-3.050280796,-6.078745143,-5.822713108,0.136783917,-13.75568753,-0.683802848,0.76
2.084546405,-3.887458704,4.1445888,1.091989564,2.645617553,1.42533724,-2.140062206,11.27293388,0.857644057,0.76
1.476594574,4.854704839,-3.783398176,-4.186190125,-0.978717468,-1.56953038,-1.409379064,-1.215543625,-0.290757367,0.76
-0.113957702,-4.85325177,-0.759380699,-1.48148741,-6.629855235,-3.151093671,-9.512032971,-4.420022836,-0.1717817,0.75
1.540585369,2.790408537,-1.16134434,-2.052356749,6.773162661,-2.6573071,-0.628360341,-11.59875979,0.752877964,0.73
-0.573606988,-2.958029731,-0.802104238,2.392073958,8.286637084,3.794642661,8.912420816,12.65753508,-0.303962585,0.72
2.273374725,3.678773439,1.846474665,8.405859044,28.73546653,4.921430704,-4.348992055,-5.750239791,1.078175277,0.74
1.21958276,-0.280818751,-0.181190827,10.80440219,1.638963657,11.01415454,3.019216855,-0.790491033,0.607212811,0.73
1.224404663,5.51559023,-0.754065815,23.3110454,-2.426528914,22.44945051,1.384675172,7.046679925,-0.048575605,0.74
2.820710656,16.48350427,8.878823159,-3.181247595,-1.534466518,-2.169867948,5.973998127,4.412236326,0.055273837,0.7
-0.094905122,12.09313823,1.672681902,3.239286475,-1.936977424,3.199699976,24.48501727,0.914814453,-0.191495082,0.68
7.682148748,8.386659844,10.30807549,1.894689706,10.4274234,2.637305156,21.44946593,19.79144523,0.173073864,0.67
2.172347764,1.259198034,-2.158237809,2.919518755,-0.142706276,1.668457564,-2.21429806,-4.461694579,0.118840897,0.72
2.533003956,3.127236366,4.362390454,12.60922285,28.05443612,13.3966635,11.51991584,21.20858678,-0.1272153,0.73
3.143181439,19.60212781,2.978264148,28.27165623,10.59135161,30.56047342,26.58805934,17.92169098,0.058187604,0.71
1.149654917,-2.699403508,6.469769208,4.640605382,11.5847057,2.981722063,17.01480963,20.66167325,0.40803513,0.71
10.25051954,-3.205649173,2.089194088,21.97640587,9.754386911,19.00357937,75.08303854,41.63386567,0.003751039,0.73
1.840389892,-0.282062881,-8.023888842,1.476120763,14.81665654,-2.479263928,-21.37009728,-31.07310091,-0.10257908,0.74
1.793702814,-1.813122208,-1.93342597,-8.493091361,-4.946919506,-3.597258995,15.04652776,0.771306417,0.112997896,0.71
3.380135428,0.395528121,0.02217325,-8.617144114,-3.971179216,-9.223735366,-1.587785701,-15.77134013,-0.216517574,0.68
-6.962597014,-1.371512651,-5.308326769,-11.35840297,-11.22943194,-9.814408129,11.79825821,9.69121678,-0.147951897,0.69
0.819606993,4.153126006,5.253142947,-8.926365914,-7.91626177,-6.927757035,27.28789116,-7.212816797,0.4765073,0.73
-0.229210585,-3.274255244,-6.657607482,-8.762724898,-8.374058657,-9.954528521,25.64508263,17.64438805,-0.068707204,0.72
5.858053337,0.471163801,-2.767968286,7.298941685,8.528090118,7.499986987,11.91499275,30.17940055,-1.834551314,0.72
2.659143558,7.548724202,7.488596772,34.46007837,10.99726634,22.44949895,-7.714746784,-5.92839948,0.368006344,0.73
5.112090163,29.01447306,9.814982123,-10.55359326,-2.355288102,-4.74901793,-10.71316972,9.667893231,0.674469902,0.71
8.930951402,29.66648864,19.85911029,-9.895910335,-8.734128162,-6.900756768,-3.049995364,-7.535902752,0.514684694,0.7
6.545545339,4.318870877,13.41907508,13.5606912,23.52319824,13.47823187,1.688430327,12.62029107,0.18362259,0.76
5.174051688,4.352328252,4.646038476,0.084116638,7.037481095,-1.945086045,-8.880325822,1.108406907,0.248604591,0.76
-5.841669584,-8.565094248,-18.98292645,-25.77878045,-14.17425108,-22.41552024,-18.43920236,-14.35114441,0.443203906,0.72
-4.551527081,-8.392583553,-5.751347874,-8.194972643,-23.03541934,-13.8394476,9.95001772,-16.44597044,0.031050179,0.75
-1.231200065,36.86642602,6.999109824,-1.862694314,1.644209826,-2.100853452,-28.0506738,11.73111106,-0.120528601,0.77
4.973814375,-0.536984788,11.55937524,2.669110083,4.675645088,2.248903429,18.31378612,-0.899946641,-0.046013129,0.86
5.176378022,-3.723043781,0.082336245,9.223732563,12.97839157,7.016541972,30.23864566,8.379327715,0.754259172,0.82
3.295358751,0.688768327,6.550120684,3.498966821,0.489368422,6.064890468,-9.490327494,5.377438631,0.37008707,0.82
7.665440695,10.46569285,-0.256355029,18.98892064,6.353242119,24.94850987,-3.162022905,34.11915692,-0.12184192,0.83
6.35852253,6.241472753,0.186818538,-4.370534782,-0.952210472,-6.144907417,-3.268799769,11.4291374,-0.278290074,0.83
-4.684739044,-2.447791486,-3.386740085,-2.477441192,-7.319496156,-1.382237692,-1.688766683,-2.607301561,0.15671051,0.84
2.653211721,1.383402775,3.27372291,6.542737742,6.203343382,4.223829524,3.475564652,11.81847424,0.026710884,0.8
0.646246748,7.39051855,2.654250064,0.799041746,-1.770856561,3.432415803,-1.271175349,49.69919514,-0.083032585,0.8
-5.990008635,35.42085922,13.68754599,-14.17153901,-0.601844457,-9.769641678,-11.88656813,-37.01034021,-0.097919023,0.82
2.134872735,-0.989462256,7.441413778,4.614088158,3.789210329,4.122834208,4.687880863,6.67331587,0.450127461,0.89
